time,j0,j1,j2,j3,j4,j5
6.3359534740448,-0.4876157556830952,-0.75072024410122,0.8039647677086149,0.41193430890582533,-0.9775514168841546,0.9561986014127452
6.432161331176758,-0.5308846422622299,-0.7235433130200357,0.8215389603276502,0.3935231995294761,-0.9796210200246002,0.9368047873387959
6.536426305770874,-0.5736861034435499,-0.6945813193835606,0.8387143166624783,0.37455693844647053,-0.981632292391109,0.9134800986929591
6.629742860794067,-0.6130875495116634,-0.6658755273973195,0.8543486754085989,0.35632649780121567,-0.9834534833033294,0.8880104255617306
6.729690790176392,-0.6518509885688557,-0.6354714063580288,0.8695706330743671,0.3375467362451487,-0.985217937868887,0.8588028797836289
6.835793972015381,-0.6888056553148061,-0.6042026604062826,0.8839402115368011,0.3187234789855567,-0.9868758136203072,0.826660776996954
6.933197021484375,-0.724170254730541,-0.5718610806131573,0.8975657639162502,0.29970779384804724,-0.9884409559567489,0.7914386569040833
7.030283212661743,-0.7581840735704171,-0.5381310798496416,0.9105583242895158,0.280302369345837,-0.9899272087549768,0.7528143316509048
7.128268003463745,-0.7891378409863992,-0.5047685380158904,0.9222887475036989,0.2614816182654441,-0.9912639547274081,0.7129321040484818
7.235185623168945,-0.8194374469378425,-0.46911992787551665,0.933687413872908,0.24172870054958495,-0.9925582790909276,0.6686865965565513
7.335488319396973,-0.8468123828016068,-0.43376425207600877,0.9439161759488156,0.2224562877636866,-0.9937159214278776,0.6233342640364522
7.430418968200684,-0.872746869208948,-0.39677073798050294,0.9535470568900745,0.20258610241070482,-0.9948026070843462,0.5745008578707045
7.536446571350098,-0.896660856859343,-0.3587255455968218,0.9623772121517544,0.18242384761246402,-0.9957961602324226,0.5229884038444323
7.629790782928467,-0.9164874328984608,-0.323351275765467,0.9696620893304102,0.1638917272197878,-0.9966138502793049,0.4740663278499455
7.742168426513672,-0.9358284131906532,-0.28418408367216863,0.976737585496998,0.1435797061614475,-0.9974063255022575,0.4188994600918882
7.835972309112549,-0.9523640753271172,-0.24538807665095638,0.982762908231344,0.12364277492510646,-0.998079854784169,0.3633675513873656
7.933825492858887,-0.9661441086258953,-0.20725064273510205,0.9877674987684633,0.10419242436654026,-0.9986383622420082,0.30805279571787403
8.048047065734863,-0.9787915720238983,-0.16430699606938448,0.9923476042288765,0.08243406062980822,-0.9991487679493362,0.2450615006841131
8.1311616897583,-0.9870100862333874,-0.12872786576055287,0.9953171310030573,0.06449822971080121,-0.9994793198081504,0.19242143300813092
8.234492301940918,-0.9941720880038176,-0.0863042155263423,0.9979006455945074,0.043192416129359014,-0.9997666658119114,0.12925493192613413
8.33124041557312,-0.9982208831749357,-0.04770970507843479,0.9993593963446163,0.023861646656947455,-0.9999288150598346,0.07153059476694652
8.433341979980469,-0.999934062710301,-0.009186853862023706,0.999976262408753,0.004593475392470043,-0.9999973624805861,0.013780038487787916
8.54139494895935,-0.9992049751180476,0.0318970450317142,0.9997137667665342,-0.01595055171541405,-0.9999681949586594,-0.047835422582386974
8.635700225830078,-0.996005289334402,0.0714696920833072,0.9985612907894458,-0.035757713511562005,-0.9998401093361671,-0.10709025927145922
8.735825061798096,-0.9903640439487521,0.11091931332376902,0.9965274819560483,-0.05554540977574695,-0.9996139659910095,-0.16595073397199805
8.83011794090271,-0.9821406816903431,0.15084295272481074,0.9935583441519369,-0.07563815459199737,-0.999283576274148,-0.22518352078434403
8.936017513275146,-0.971052366973134,0.19176369619761932,0.9895464461596355,-0.096329833079243,-0.9988366903315776,-0.28541395286838045
9.032858848571777,-0.958062976696096,0.2304163848922794,0.9848344406897264,-0.11599110310974464,-0.9983111369842879,-0.34173116181771845
9.13756537437439,-0.9420691910972777,0.27023743296988445,0.9790141945325773,-0.13639334489255214,-0.9976609546806016,-0.39903065424525247
9.235422372817993,-0.924036256115087,0.3087052281612736,0.9724272823199817,-0.15627258430427465,-0.9969237599702535,-0.4535523463985365
9.337982177734375,-0.9051834538450828,0.34401366691564655,0.9655126370645336,-0.17469310094974705,-0.9961483155503984,-0.5027543905730714
9.429653406143188,-0.8828182076515485,0.38127415638257395,0.9572717029590099,-0.19434246156109464,-0.9952220211425497,-0.553666908895211
9.532217502593994,-0.8574018236345374,0.4191212435269329,0.9478555506580706,-0.21455736478987994,-0.9941607990923341,-0.6041636189786852
9.630826234817505,-0.8311174698965361,0.4544420315153332,0.9380597008935622,-0.23369177017297696,-0.993053556071544,-0.6500259570491629
9.727537631988525,-0.8029759915182314,0.4888924484006042,0.927504806187432,-0.25264197144526124,-0.9918568029153264,-0.6934234219484986
9.836991548538208,-0.7698913906305962,0.5258382432929984,0.9150053166633603,-0.27332710410625144,-0.9904345378619474,-0.738302748753051
9.94580888748169,-0.7374529416121298,0.5590204748661932,0.902652424025437,-0.2922722608874255,-0.9890235470758518,-0.7769496022164094
10.037161827087402,-0.7048185514314818,0.5898743250383522,0.8901247904054779,-0.3102458175307037,-0.9875870517105261,-0.8112897509706039
10.129737138748169,-0.6682361900852224,0.6219016593646355,0.875958749588187,-0.3293210065498957,-0.9859558871557642,-0.8451005038552948
10.237553119659424,-0.6299766156202189,0.6529089125619247,0.8609999064461095,-0.3482553415033448,-0.9842255103455902,-0.8758179096421795
10.335339784622192,-0.5891184700465858,0.6835848923624014,0.8448576387219331,-0.3675112157937584,-0.9823489932794504,-0.9039827821699662
11.18575143814087,-0.5499295924817335,0.7109253427946262,0.8292064733100054,-0.3851834069138441,-0.9805202807582521,-0.9269573394311948
11.20609712600708,-0.1939178160330884,0.8914402532878947,0.6782739141987986,-0.5229061811981366,-0.9623903165013811,-0.9968037663132236
11.233483791351318,-0.17822186434880669,0.8971584463202898,0.6711996669028135,-0.528342282105522,-0.9615174121093972,-0.9950892225550892
11.34475564956665,-0.12777647921856705,0.9144454933448221,0.6481820150811253,-0.5455689322488309,-0.9586620760614845,-0.9871623339026382
11.432187795639038,-0.08147237090621376,0.9288835080997273,0.6266571516552509,-0.5610828755651858,-0.9559706143550349,-0.9767016642864764
11.532784223556519,-0.03151826127194645,0.9429618951579971,0.6029810247164585,-0.5775375821942856,-0.9529858599155603,-0.96206289253437
11.632489442825317,0.019504009714648475,0.955762498244641,0.578277170727784,-0.5940793286544469,-0.9498437921549008,-0.9435637250431433
11.73378324508667,0.06934055475755342,0.966738132721958,0.5535998931144109,-0.6100130241472393,-0.9466761291785384,-0.9220569157777788
11.837383031845093,0.11767617305417369,0.9759411434508595,0.5291078538766695,-0.6252862799812992,-0.9435029030708156,-0.8979537877660018
11.928520202636719,0.167093630358683,0.98386975387395,0.5034523904506808,-0.640747103996336,-0.9401467996833396,-0.869988858055742
12.029643774032593,0.21590124906399455,0.9902065800864898,0.4774494832789981,-0.6558925535533995,-0.9367108045932249,-0.8390307626735098
12.141361236572266,0.26611875331457285,0.9951362811137938,0.4499415833586311,-0.6713762818276128,-0.9330371507936902,-0.8036478511268911
12.235146045684814,0.31328604364080465,0.9982459294888943,0.4233390379091371,-0.6858558218901022,-0.9294453848591043,-0.7670660662626815
12.32954716682434,0.3594924510242563,0.9998004039502939,0.39648436982098934,-0.7000075730734198,-0.9257795147006742,-0.7279781890667996
12.431037425994873,0.4071724231468171,0.9997726178369646,0.36785839576780033,-0.7146061823595055,-0.921826172874746,-0.6841296697097463
12.534542798995972,0.4511862190577155,0.998181540848428,0.3405126472214062,-0.7281069444681461,-0.9180042345487206,-0.6403271792008062
12.636037588119507,0.49670071094323004,0.9948355141143227,0.31118774540086264,-0.7421254090785977,-0.9138547618553399,-0.5914735865034189
12.735063076019287,0.5383302368252477,0.9901314859858712,0.2833119848821854,-0.7550302979217823,-0.9098598527375148,-0.5434081385741164
12.828708171844482,0.5795267269008003,0.9837793574196063,0.2545959192019172,-0.7679136552069952,-0.9056912743024229,-0.4924127076886555
12.931607246398926,0.6208386704047542,0.9755271623819504,0.22450134647399186,-0.7809862215082605,-0.901262518412915,-0.4375413508567464
13.033822536468506,0.6582309166228051,0.9662319890235573,0.19596231857857832,-0.7929923439013176,-0.8970037904217093,-0.38432577750617675
13.134023666381836,0.6958291960254801,0.9548922030872925,0.16580500144933685,-0.8052802794594617,-0.8924388823115056,-0.32702004227319026
13.24202013015747,0.7305565300126108,0.9423705261731764,0.13640994117170074,-0.8168754665894091,-0.8879228768976996,-0.2702696919103519
13.33104681968689,0.763206790247423,0.928497633841551,0.10715546287179241,-0.8280514219182569,-0.883360673322908,-0.21307698294844493
13.431968927383423,0.7950191289333404,0.9126512858642452,0.07681930634688454,-0.8392672618869409,-0.8785553776356372,-0.15318461538152714
13.531540155410767,0.8247439756475918,0.8953231345981507,0.046452219281380554,-0.8501226978841959,-0.8736660273461938,-0.09280414943056217
13.638603448867798,0.850859722859591,0.8776130925941041,0.017745914319532485,-0.860049314951178,-0.8689680411573144,-0.035486239700487
13.740632057189941,0.8773956216066192,0.8565930687906294,-0.013924943379196232,-0.8706298159252853,-0.8636951834137868,0.02784718652459857
13.836157083511353,0.899889933999237,0.8356647237404795,-0.0433780971877805,-0.8801249631692678,-0.8587031172178069,0.0866745331421502
13.929484128952026,0.9199837201655318,0.8137204469793292,-0.07244132927897272,-0.889172769265217,-0.8536895275426805,0.14450200479791253
14.028869152069092,0.9384730813214978,0.7897552693921621,-0.10241084788916763,-0.8981709337533719,-0.8484239562341357,0.20374478156622636
14.135420560836792,0.9545776969528642,0.7645637302737496,-0.13223655842455545,-0.9067932890457568,-0.8430823014652825,0.2621505631768217
14.23119592666626,0.9685545869674511,0.7375751762857362,-0.16256915862298565,-0.9152226584151874,-0.8375405930202235,0.3208130514513865
14.331489086151123,0.9797850452114519,0.7099648311728596,-0.19211021345105875,-0.9231026845078427,-0.8320317155457693,0.3770636901883245
14.434999704360962,0.9888484276321923,0.6801034507453221,-0.22259004197199406,-0.9308910126060661,-0.8262254636152824,0.4340114666098062
14.536258459091187,0.9948983115430977,0.6511982919036582,-0.25081919582009315,-0.9377919880980902,-0.8207306560633947,0.48560299441915633
14.640440464019775,0.9986850720117343,0.6204753716558054,-0.2796087870271525,-0.944517319183844,-0.8150035634515576,0.5369126315704059
14.736632108688354,0.9999987739704058,0.5887982660738538,-0.30812329940052335,-0.9508627731932349,-0.8092010379156831,0.5862640025763862
14.83294939994812,0.998859683416425,0.5564525220334116,-0.3361401623289674,-0.956786132855897,-0.8033655863956365,0.6331616585409212
14.93558120727539,0.9952475408073188,0.5229370575861412,-0.36411123961159936,-0.9623853958871585,-0.7973982580872621,0.6782339869344449
15.02818250656128,0.9891734883085742,0.488606868410963,-0.391746378467567,-0.9676011720311717,-0.7913544108548229,0.7208707227932707
15.140424728393555,0.98029017143761,0.4521919812613501,-0.42003338432402904,-0.9726049123473942,-0.7850045772131455,0.7623678620084655
15.230477333068848,0.9694198489848664,0.4168398799269357,-0.44656597459716074,-0.9769800230168277,-0.7788872865525941,0.7991304443110495
15.341187953948975,0.9545705405980878,0.3767207230704107,-0.47565448418788775,-0.9814089067319036,-0.7719872157619139,0.8368020031087389
15.436079978942871,0.9396161642004391,0.3418521392406138,-0.5001161167792337,-0.9848232715226751,-0.7660157128977881,0.8661594579404701
15.53687596321106,0.9220480165764259,0.30539415639611506,-0.5249308890020924,-0.9879843188128689,-0.7597875201692741,0.8935844493159912
15.628798246383667,0.9016941174431443,0.2673278860064037,-0.5500582371274665,-0.9908596332053192,-0.7532917597489278,0.9187361999340742
15.729172945022583,0.8787868725761332,0.2283015120033673,-0.5750363601089113,-0.9933756787823843,-0.7466297508810499,0.9409065258764935
15.835925102233887,0.8539494126388701,0.18935406892930726,-0.5992147913564795,-0.995466944169315,-0.7399689740411238,0.9594487080740872
15.935769081115723,0.8253847193661419,0.14784414644234076,-0.6241999609601742,-0.9972488835569205,-0.7328458236510146,0.9753306924236265
16.0451602935791,0.7979215076356311,0.11052640635665795,-0.6460008046554153,-0.9984671221014968,-0.7264117444580566,0.9862322810819892
16.130881309509277,0.7664586738471307,0.07027094917213861,-0.6688431035908479,-0.9993817942393564,-0.7194293603180183,0.994440733349497
16.241379737854004,0.7327809868858227,0.029597068328677482,-0.6912353079724805,-0.9998904717048026,-0.7123202072102498,0.9990143892953373
16.3463351726532,0.6967493090790784,-0.011633697985318322,-0.7132496249252891,-0.9999830814183119,-0.7050471801918085,0.9998477361996494
16.433561325073242,0.6619784880315432,-0.04953396609377052,-0.7328925355280154,-0.9996930628071057,-0.6982927082215727,0.9972386956735685
16.528430938720703,0.624005508854841,-0.08911359122432203,-0.752810947101292,-0.9990048722547329,-0.6911580211922103,0.991055729701532
16.630966901779175,0.5841437954559693,-0.12889908216739446,-0.7722291010523623,-0.9979122497646971,-0.6838916664456981,0.9812625158952981
16.731234550476074,0.5413544244772801,-0.16985329699371163,-0.7915912633038692,-0.9963607175581655,-0.6762999151757612,0.9674051977436768
16.831969738006592,0.4983050616240481,-0.20944207465104728,-0.809706276985219,-0.994439806097455,-0.6688398305159701,0.9503285563615069
17.159473180770874,0.3524613830805719,-0.3336365616659141,-0.862665866222032,-0.9855713518850172,-0.6444918615663568,0.8726283822386791
17.24099850654602,0.31398971975890394,-0.36422884309094916,-0.8747897221256263,-0.9826773329142784,-0.6382300759424966,0.8476761013849642
17.34359574317932,0.2673202279434185,-0.4002867613862633,-0.8885938562970899,-0.9788743363292753,-0.6306889911482207,0.8151868379503169
17.43835759162903,0.21891707297237628,-0.436545097323768,-0.9019285709379384,-0.9745979622840625,-0.6229118595574415,0.7790592587649258
17.532055616378784,0.1711158089125992,-0.47128651260197374,-0.9141717670741701,-0.970046434859744,-0.6152562217226948,0.7410770072336919
17.633501768112183,0.12256085046576055,-0.505552934209423,-0.9257125521034819,-0.9650895270235849,-0.607486532328402,0.7002604493772927
17.741573333740234,0.07352213912384432,-0.5391669847149332,-0.9364899927998066,-0.959739257667021,-0.59962803882516,0.6568434085243706
17.835474252700806,0.02044754564244709,-0.5744723401398389,-0.9471935796748805,-0.9535523045471479,-0.5910890402793625,0.6074585789990018
17.94154953956604,-0.02801666776793231,-0.6057712031928212,-0.9561171223067106,-0.9475333487098448,-0.5832422608614535,0.5602554221679168
18.050340175628662,-0.07710088354386602,-0.6365838508830085,-0.9643414054511412,-0.9410652196559649,-0.5752281502211308,0.5104478822591074
18.139018297195435,-0.1282553596498313,-0.6677679927407573,-0.9720482368406025,-0.9339083118812969,-0.5667836411859835,0.4564373584096932
18.232762098312378,-0.17550361824181654,-0.6957419871442749,-0.9783820460109109,-0.9269012310522701,-0.5588804197480133,0.4046698471043444
18.33055329322815,-0.22450277148330042,-0.7239180047508308,-0.9841466897613605,-0.9192078169024157,-0.5505575521277317,0.3490894302154834
18.428571701049805,-0.2728046505409294,-0.7508606211115024,-0.9890126048221007,-0.9111697683484127,-0.5422033145388211,0.29241386585849505
18.539406299591064,-0.32452442709050033,-0.7787844161024564,-0.993296437013087,-0.9020231885060479,-0.5330630446873387,0.2296400674373453
18.650664567947388,-0.3697343525670315,-0.8023946619979972,-0.9962243650866256,-0.8935305736467706,-0.5248798176402611,0.1729763893896166
18.74136209487915,-0.41505663436238105,-0.825293967590448,-0.9983555820718317,-0.8845064568152572,-0.516464931190447,0.11446105161428198
18.83602809906006,-0.45852990728525905,-0.8465076394542969,-0.9995980205863815,-0.8753218190510295,-0.5081629620038083,0.056679842970331545
18.9424946308136,-0.5024924400827261,-0.867175271871756,-0.9999985065718741,-0.8654487448962885,-0.4995010135119542,-0.00345649828592471
19.03392791748047,-0.5475349409196492,-0.8874814280301435,-0.9994392609591093,-0.8546471441477081,-0.4903013036862114,-0.06693001256750103
19.12938952445984,-0.5864128773386938,-0.9042487597005228,-0.9980900815744057,-0.8446910873834039,-0.4820507679079818,-0.12331465061107852
19.230795860290527,-0.6269722950589836,-0.9209249251833631,-0.9957307299023687,-0.833588633169763,-0.47308258986813023,-0.18382293421093068
19.34266424179077,-0.6677365146172256,-0.9367582577853742,-0.9922550252720237,-0.8215768662179174,-0.4636282145669311,-0.24651069760150018
19.43218731880188,-0.7006100552500537,-0.9487700480673439,-0.9885319200762749,-0.8111619434116351,-0.455619579220021,-0.29856048799797713
19.530476093292236,-0.7354232117380028,-0.9606551104123675,-0.9835532126982316,-0.7992947055845838,-0.4466882341898358,-0.3552960038414757
19.642927169799805,-0.7690862307536319,-0.9712071867689545,-0.9775516345607617,-0.7868406566620015,-0.43751788265198627,-0.4119324261031521
19.734904289245605,-0.7994049089046089,-0.9797805678645016,-0.9709508643340703,-0.7746209017945962,-0.4287039466940519,-0.46465621936348694
19.831831455230713,-0.8283774630378576,-0.9869849697918712,-0.9633526300748039,-0.7618439895267678,-0.4196662041228075,-0.5168158725798596
19.936500072479248,-0.8575261239291105,-0.9930313849406525,-0.9541151687796662,-0.7476129330275545,-0.40979586260912054,-0.571400272754964
20.04749369621277,-0.8818649108780462,-0.9969098264536378,-0.9448295414844285,-0.7343549640615451,-0.4007707358125227,-0.6189812979869631
20.132715225219727,-0.9033086625658305,-0.9991783139225993,-0.9350865621859202,-0.7212940449133334,-0.39202743672065227,-0.6628256633440148
20.250108003616333,-0.9236967043275222,-0.9999999270447596,-0.9239891283214314,-0.7072418194286374,-0.3827716570287795,-0.7067015117185477
20.336753129959106,-0.9414406798610406,-0.9992386405179271,-0.91228492010084,-0.6931758061187213,-0.37365187714958065,-0.7472637647527159
20.436334133148193,-0.9578362104050239,-0.9967195563169204,-0.898934465625935,-0.6778890583825957,-0.36389269295630033,-0.7876160440524718
20.538673162460327,-0.9704708023937398,-0.9928966913497921,-0.8860020333953906,-0.6637094004847999,-0.35497145719290474,-0.8216452426365175
20.631388425827026,-0.9813612685404007,-0.9873132721834862,-0.8716225272519588,-0.6485428076943731,-0.3455588349287159,-0.8544998378560658
20.729441165924072,-0.9895819044809986,-0.9803475419736978,-0.8568670864817765,-0.6335304956436368,-0.33636459344905834,-0.8834940353972222
20.842673778533936,-0.9962504944958246,-0.9701712402532836,-0.8384605304255407,-0.6154589199765126,-0.32544664288162284,-0.9138588051618504
20.928897857666016,-0.999012418145768,-0.9614408201681315,-0.824402465368379,-0.6020747845630896,-0.31745889534327526,-0.9332302545880842
21.033427000045776,-0.9999808224640986,-0.9495138170115721,-0.8068272661752908,-0.5857793030490013,-0.30783874915198345,-0.953326780083586
21.13974094390869,-0.9983818000233035,-0.9360105954938012,-0.7884835711531478,-0.5692223535967138,-0.2981747605347878,-0.9699228140882791
21.232564687728882,-0.9943497302332492,-0.9213556923007004,-0.7698878048884046,-0.5528469143221971,-0.2887188608910934,-0.9826528592013083
21.336615085601807,-0.9879520744791052,-0.905403569280555,-0.7507832265950978,-0.5363991183017183,-0.279316625117852,-0.9918577249633848
21.44287133216858,-0.9789032875318312,-0.8875586237689815,-0.7304727072202202,-0.5192808537648337,-0.2696259929542015,-0.9977408213370966
21.529415607452393,-0.967577241463346,-0.8685972160156855,-0.7098415569521991,-0.5022356045061231,-0.2600665071060594,-0.9999699677413961
21.628482341766357,-0.9537361106119379,-0.8480751093840923,-0.6883823088998164,-0.4848319133575161,-0.25039234263983695,-0.998633533824129
21.73405408859253,-0.9371644721037254,-0.825749508067926,-0.665861030439101,-0.4668848834932504,-0.24050145319419372,-0.9935655919487955
21.84028935432434,-0.9178897690142597,-0.8017297855030171,-0.6424091968421962,-0.4485049240140601,-0.2304556782997447,-0.984635749693602
21.934598684310913,-0.8967855065937003,-0.7770466722829837,-0.6190010282250388,-0.43043990103415525,-0.22065896815504066,-0.97231465182071
22.034305334091187,-0.8737514648863177,-0.7514719445860704,-0.5953632644314174,-0.412452999481753,-0.21097525699361272,-0.9566971441940804
